,Time (ms),VConstant (v),VSpike (v),Temperature (C)
275,157995.0,0.2102,0.2493,22.5
276,157997.0,0.0,0.2493,22.5
277,158000.0,0.2102,0.2444,22.5
278,158002.0,0.0,0.2444,22.5
279,158004.0,0.2102,0.2444,22.5
280,158006.0,0.0,0.2444,22.5
281,158009.0,0.2102,0.2493,22.5
282,158011.0,0.0,0.2493,22.5
283,158013.0,0.2102,0.2444,22.5
284,158016.0,0.0,0.2444,22.5
285,158018.0,0.2102,0.2444,22.5
286,158020.0,0.0,0.2444,22.5
287,158022.0,0.2102,0.2444,22.5
288,158025.0,0.0,0.2444,22.5
289,158027.0,0.2102,0.2444,22.5
290,158029.0,0.0,0.2444,22.5
291,158031.0,0.2102,0.2444,22.5
292,158034.0,0.0,0.2444,22.5
293,158036.0,0.2102,0.2444,22.5
294,158039.0,0.0,0.2444,22.5
295,158042.0,0.2102,0.2493,22.5
296,158044.0,0.0,0.2493,22.5
297,158046.0,0.2102,0.2444,22.5
298,158048.0,0.0,0.2444,22.5
299,158051.0,0.2102,0.2444,22.5
300,158053.0,0.0,0.2444,22.5
301,158055.0,0.2102,0.2444,22.5
302,158057.0,0.0,0.2444,22.5
303,158060.0,0.2102,0.2444,22.5
304,158062.0,0.0,0.2444,22.5
305,158064.0,0.2102,0.2444,22.5
306,158066.0,0.0,0.2444,22.5
307,158069.0,0.2102,0.2444,22.5
308,158071.0,0.0,0.2444,22.5
309,158073.0,0.2102,0.2444,22.5
310,158075.0,0.0,0.2444,22.5
311,158078.0,0.2102,0.2444,22.5
312,158081.0,0.0,0.2444,22.5
313,158083.0,0.2102,0.2493,22.5
314,158085.0,0.0,0.2493,22.5
315,158088.0,0.2102,0.2493,22.5
316,158090.0,0.0,0.2493,22.5
317,158092.0,0.2102,0.2444,22.5
318,158095.0,0.0,0.2444,22.5
319,158097.0,0.2102,0.2444,22.5
320,158099.0,0.0,0.2444,22.5
321,158101.0,0.2102,0.2444,22.5
322,158104.0,0.0,0.2444,22.5
323,158106.0,0.2102,0.2444,22.5
324,158108.0,0.0,0.2444,22.5
325,158111.0,0.2102,0.2444,22.5
326,158113.0,0.0,0.2444,22.5
327,158115.0,0.2102,0.2444,22.5
328,158117.0,0.0,0.2444,22.5
329,158120.0,0.2102,0.2444,22.5
330,158123.0,0.0,0.2444,22.5
331,158125.0,0.2102,0.2444,22.5
332,158127.0,0.0,0.2444,22.5
333,158130.0,0.2102,0.2444,22.5
334,158132.0,0.0,0.2444,22.5
335,158134.0,0.2102,0.2444,22.5
336,158136.0,0.0,0.2444,22.5
337,158139.0,0.2102,0.2444,22.5
338,158141.0,0.0,0.2444,22.5
339,158143.0,0.2102,0.2444,22.5
340,158145.0,0.0,0.2444,22.5
341,158148.0,0.2102,0.2444,22.5
342,158150.0,0.0,0.2444,22.5
343,158152.0,0.2102,0.2444,22.5
344,158154.0,0.0,0.2444,22.5
345,158157.0,0.2102,0.2444,22.5
346,158159.0,0.0,0.2444,22.5
347,158161.0,0.2102,0.2444,22.5
348,158164.0,0.0,0.2444,22.5
349,158167.0,0.2102,0.2444,22.5
350,158680.0,0.0,0.2444,22.5
351,158682.0,0.3372,0.3715,22.56
352,158685.0,0.0,0.3715,22.56
353,158687.0,0.2981,0.3324,22.56
354,158689.0,0.0,0.3324,22.56
355,158691.0,0.2835,0.3177,22.56
356,158694.0,0.0,0.3177,22.56
357,158696.0,0.2688,0.303,22.56
358,158698.0,0.0,0.303,22.56
359,158701.0,0.2639,0.2981,22.56
360,158703.0,0.0,0.2981,22.56
361,158705.0,0.259,0.2884,22.56
362,161004.0,0.0,0.2493,22.56
363,161518.0,0.3372,0.3715,22.56
364,161520.0,0.0,0.3715,22.56
365,161522.0,0.2981,0.3324,22.56
366,161524.0,0.0,0.3324,22.56
367,161527.0,0.2835,0.3177,22.56
368,161529.0,0.0,0.3177,22.56
369,161531.0,0.2688,0.303,22.56
370,161534.0,0.0,0.303,22.56
371,161537.0,0.2639,0.2981,22.56
372,161539.0,0.0,0.2981,22.56
373,161541.0,0.2542,0.2884,22.56
374,161544.0,0.0,0.2884,22.56
375,161546.0,0.2493,0.2835,22.56
376,161548.0,0.0,0.2835,22.56
377,161550.0,0.2444,0.2786,22.56
378,161553.0,0.0,0.2786,22.56
379,161555.0,0.2444,0.2786,22.56
380,161557.0,0.0,0.2786,22.56
381,161559.0,0.2395,0.2688,22.56
382,161562.0,0.0,0.2688,22.56
383,161564.0,0.2346,0.2688,22.56
384,161566.0,0.0,0.2688,22.56
385,161568.0,0.2346,0.2688,22.56
386,161571.0,0.0,0.2688,22.56
387,161573.0,0.2346,0.2688,22.56
388,161575.0,0.0,0.2688,22.56
389,161579.0,0.2297,0.2639,22.56
390,161581.0,0.0,0.2639,22.56
391,161583.0,0.2297,0.259,22.56
392,161585.0,0.0,0.259,22.56
393,161588.0,0.2297,0.2639,22.56
394,161590.0,0.0,0.2639,22.56
395,161592.0,0.2248,0.259,22.56
396,161594.0,0.0,0.259,22.56
397,161597.0,0.2248,0.259,22.56
398,161599.0,0.0,0.259,22.56
399,161601.0,0.2248,0.259,22.56
400,161603.0,0.0,0.259,22.56
401,161606.0,0.2248,0.2542,22.56
402,161608.0,0.0,0.2542,22.56
403,161610.0,0.2248,0.259,22.56
404,161613.0,0.0,0.259,22.56
405,161615.0,0.2248,0.2542,22.56
406,161617.0,0.0,0.2542,22.56
407,161619.0,0.2199,0.259,22.56
408,161623.0,0.0,0.259,22.56
409,161625.0,0.2199,0.2542,22.56
410,161627.0,0.0,0.2542,22.56
411,161629.0,0.2199,0.2542,22.56
412,161632.0,0.0,0.2542,22.56
413,161634.0,0.2199,0.2542,22.56
414,161636.0,0.0,0.2542,22.56
415,161638.0,0.2199,0.2542,22.56
416,161641.0,0.0,0.2542,22.56
417,161643.0,0.2199,0.2542,22.56
418,161645.0,0.0,0.2542,22.56
419,161647.0,0.2199,0.2542,22.56
420,161650.0,0.0,0.2542,22.56
421,161652.0,0.2151,0.2493,22.56
422,161654.0,0.0,0.2493,22.56
423,161656.0,0.2199,0.2542,22.56
424,161659.0,0.0,0.2542,22.56
425,161661.0,0.2151,0.2493,22.56
426,161664.0,0.0,0.2493,22.56
427,161666.0,0.2199,0.2542,22.56
428,161669.0,0.0,0.2542,22.56
429,161671.0,0.2151,0.2493,22.56
430,161673.0,0.0,0.2493,22.56
431,161676.0,0.2151,0.2493,22.56
432,161678.0,0.0,0.2493,22.56
433,161680.0,0.2199,0.2542,22.56
434,161682.0,0.0,0.2542,22.56
435,161685.0,0.2199,0.2542,22.56
436,161687.0,0.0,0.2542,22.56
437,161689.0,0.2151,0.2493,22.56
438,161691.0,0.0,0.2493,22.56
439,161694.0,0.2151,0.2493,22.56
440,161696.0,0.0,0.2493,22.56
441,161698.0,0.2151,0.2542,22.56
442,161701.0,0.0,0.2542,22.56
443,161703.0,0.2151,0.2493,22.56
444,161705.0,0.0,0.2493,22.56
445,161708.0,0.2151,0.2542,22.56
446,161711.0,0.0,0.2542,22.56
447,161713.0,0.2151,0.2542,22.56
448,161715.0,0.0,0.2542,22.56
449,161717.0,0.2151,0.2493,22.56
450,161720.0,0.0,0.2493,22.56
451,161722.0,0.2151,0.2493,22.56
452,161724.0,0.0,0.2493,22.56
453,161726.0,0.2151,0.2493,22.56
454,161729.0,0.0,0.2493,22.56
455,161731.0,0.2151,0.2493,22.56
456,161733.0,0.0,0.2493,22.56
457,161735.0,0.2151,0.2493,22.56
458,161738.0,0.0,0.2493,22.56
459,161740.0,0.2151,0.2493,22.56
460,161742.0,0.0,0.2493,22.56
461,161744.0,0.2151,0.2493,22.56
462,161747.0,0.0,0.2493,22.56
463,161750.0,0.2151,0.2493,22.56
464,161752.0,0.0,0.2493,22.56
465,161755.0,0.2151,0.2493,22.56
466,161757.0,0.0,0.2493,22.56
467,161759.0,0.2151,0.2493,22.56
468,161761.0,0.0,0.2493,22.56
469,161764.0,0.2151,0.2493,22.56
470,161766.0,0.0,0.2493,22.56
471,161768.0,0.2151,0.2493,22.56
472,161771.0,0.0,0.2493,22.56
473,161773.0,0.2151,0.2542,22.56
474,161775.0,0.0,0.2542,22.56
475,161777.0,0.2151,0.2444,22.56
476,161780.0,0.0,0.2444,22.56
477,161782.0,0.2151,0.2493,22.56
478,161784.0,0.0,0.2493,22.56
479,161786.0,0.2151,0.2493,22.56
480,161789.0,0.0,0.2493,22.56
481,161792.0,0.2151,0.2493,22.56
482,161794.0,0.0,0.2493,22.56
483,161796.0,0.2151,0.2493,22.56
484,161799.0,0.0,0.2493,22.56
485,161801.0,0.2151,0.2493,22.56
486,161803.0,0.0,0.2493,22.56
487,161805.0,0.2151,0.2493,22.56
488,161808.0,0.0,0.2493,22.56
489,161810.0,0.2151,0.2493,22.56
490,161812.0,0.0,0.2493,22.56
491,161815.0,0.2102,0.2444,22.56
492,161817.0,0.0,0.2444,22.56
493,161819.0,0.2151,0.2493,22.56
494,161821.0,0.0,0.2493,22.56
495,161824.0,0.2151,0.2493,22.56
496,161826.0,0.0,0.2493,22.56
497,161828.0,0.2151,0.2493,22.56
498,161830.0,0.0,0.2493,22.56
499,161833.0,0.2151,0.2493,22.56
500,161836.0,0.0,0.2493,22.56
501,161838.0,0.2151,0.2493,22.56
502,161841.0,0.0,0.2493,22.56
503,161843.0,0.2151,0.2493,22.56
504,161845.0,0.0,0.2493,22.56
505,161847.0,0.2102,0.2493,22.56
506,161850.0,0.0,0.2493,22.56
507,161852.0,0.2151,0.2493,22.56
508,161854.0,0.0,0.2493,22.56
509,161856.0,0.2102,0.2493,22.56
510,161859.0,0.0,0.2493,22.56
511,161861.0,0.2102,0.2493,22.56
512,161863.0,0.0,0.2493,22.56
513,161865.0,0.2151,0.2493,22.56
514,161868.0,0.0,0.2493,22.56
515,161870.0,0.2151,0.2493,22.56
516,161872.0,0.0,0.2493,22.56
517,161874.0,0.2102,0.2493,22.56
518,161878.0,0.0,0.2493,22.56
519,161880.0,0.2151,0.2493,22.56
520,161882.0,0.0,0.2493,22.56
521,161885.0,0.2102,0.2493,22.56
522,161887.0,0.0,0.2493,22.56
523,161889.0,0.2151,0.2542,22.56
524,161891.0,0.0,0.2542,22.56
525,161894.0,0.2102,0.2493,22.56
526,161896.0,0.0,0.2493,22.56
527,161898.0,0.2102,0.2493,22.56
528,161900.0,0.0,0.2493,22.56
529,161903.0,0.2102,0.2493,22.56
530,161905.0,0.0,0.2493,22.56
531,161907.0,0.2151,0.2493,22.56
532,161910.0,0.0,0.2493,22.56
533,161912.0,0.2102,0.2493,22.56
534,161914.0,0.0,0.2493,22.56
535,161916.0,0.2151,0.2493,22.56
536,161920.0,0.0,0.2493,22.56
537,161922.0,0.2102,0.2493,22.56
538,161924.0,0.0,0.2493,22.56
539,161926.0,0.2102,0.2493,22.56
540,161929.0,0.0,0.2493,22.56
541,161931.0,0.2102,0.2493,22.56
542,161933.0,0.0,0.2493,22.56
543,161935.0,0.2102,0.2493,22.56
544,161938.0,0.0,0.2493,22.56
545,161940.0,0.2102,0.2493,22.56
546,161942.0,0.0,0.2493,22.56
547,161944.0,0.2102,0.2493,22.56
548,161947.0,0.0,0.2493,22.56
549,161949.0,0.2102,0.2493,22.56
550,161951.0,0.0,0.2493,22.56
551,161954.0,0.2102,0.2444,22.56
552,161956.0,0.0,0.2444,22.56
553,161958.0,0.2102,0.2493,22.56
554,161960.0,0.0,0.2493,22.56
555,161964.0,0.2102,0.2493,22.56
556,161966.0,0.0,0.2493,22.56
557,161968.0,0.2102,0.2493,22.56
558,161970.0,0.0,0.2493,22.56
559,161973.0,0.2102,0.2493,22.56
560,161975.0,0.0,0.2493,22.56
561,161977.0,0.2102,0.2493,22.56
562,161980.0,0.0,0.2493,22.56
563,161982.0,0.2151,0.2493,22.56
564,161984.0,0.0,0.2493,22.56
565,161986.0,0.2102,0.2493,22.56
566,161989.0,0.0,0.2493,22.56
567,161991.0,0.2102,0.2493,22.56
568,161993.0,0.0,0.2493,22.56
569,161995.0,0.2102,0.2493,22.56
570,161998.0,0.0,0.2493,22.56
571,162000.0,0.2102,0.2493,22.56
572,162002.0,0.0,0.2493,22.56
573,162004.0,0.2102,0.2493,22.56
574,162008.0,0.0,0.2493,22.56
575,162010.0,0.2102,0.2493,22.56
576,162012.0,0.0,0.2493,22.56
577,162014.0,0.2102,0.2493,22.56
578,162017.0,0.0,0.2493,22.56
579,162019.0,0.2151,0.2493,22.56
580,162021.0,0.0,0.2493,22.56
581,162024.0,0.2102,0.2444,22.56
582,162026.0,0.0,0.2444,22.56
583,162028.0,0.2102,0.2493,22.56
584,162030.0,0.0,0.2493,22.56
585,162033.0,0.2151,0.2493,22.56
586,162035.0,0.0,0.2493,22.56
587,162037.0,0.2102,0.2493,22.56
588,162039.0,0.0,0.2493,22.56
589,162042.0,0.2102,0.2493,22.56
590,162044.0,0.0,0.2493,22.56
591,162046.0,0.2102,0.2493,22.56
592,162050.0,0.0,0.2493,22.56
593,162052.0,0.2102,0.2493,22.56
594,162054.0,0.0,0.2493,22.56
595,162056.0,0.2102,0.2493,22.56
596,162059.0,0.0,0.2493,22.56
597,162061.0,0.2102,0.2493,22.56
598,162063.0,0.0,0.2493,22.56
599,162065.0,0.2102,0.2493,22.56
600,162068.0,0.0,0.2493,22.56
601,162070.0,0.2102,0.2493,22.56
