,Time (ms),VConstant (v),VSpike (v),Temperature (C)
358,301885.0,0.5914,0.6549,22.75
359,301887.0,0.0,0.6549,22.75
360,301889.0,0.5914,0.65,22.75
361,301891.0,0.0,0.65,22.75
362,301894.0,0.5914,0.6598,22.75
363,301896.0,0.0,0.6598,22.75
364,301898.0,0.5914,0.6549,22.75
365,301900.0,0.0,0.6549,22.75
366,301903.0,0.5865,0.6549,22.75
367,301905.0,0.0,0.6549,22.75
368,301907.0,0.5914,0.6549,22.75
369,301910.0,0.0,0.6549,22.75
370,301913.0,0.5914,0.6549,22.75
371,301915.0,0.0,0.6549,22.75
372,301917.0,0.5914,0.6549,22.75
373,301920.0,0.0,0.6549,22.75
374,301922.0,0.5914,0.6549,22.75
375,301924.0,0.0,0.6549,22.75
376,301926.0,0.5914,0.6549,22.75
377,301929.0,0.0,0.6549,22.75
378,301931.0,0.5914,0.6549,22.75
379,301933.0,0.0,0.6549,22.75
380,301935.0,0.5914,0.6549,22.75
381,301938.0,0.0,0.6549,22.75
382,301940.0,0.5914,0.6549,22.75
383,301942.0,0.0,0.6549,22.75
384,301945.0,0.5914,0.6549,22.75
385,301947.0,0.0,0.6549,22.75
386,301949.0,0.5914,0.6549,22.75
387,301952.0,0.0,0.6549,22.75
388,301955.0,0.5914,0.6549,22.75
389,301957.0,0.0,0.6549,22.75
390,301959.0,0.5914,0.6549,22.75
391,301961.0,0.0,0.6549,22.75
392,301964.0,0.5865,0.6549,22.75
393,301966.0,0.0,0.6549,22.75
394,301968.0,0.5914,0.6549,22.75
395,301970.0,0.0,0.6549,22.75
396,301973.0,0.5914,0.6549,22.75
397,301975.0,0.0,0.6549,22.75
398,301977.0,0.5914,0.6549,22.75
399,301980.0,0.0,0.6549,22.75
400,301982.0,0.5914,0.6549,22.75
401,301984.0,0.0,0.6549,22.75
402,301986.0,0.5914,0.6549,22.75
403,301989.0,0.0,0.6549,22.75
404,301991.0,0.5914,0.6549,22.75
405,301993.0,0.0,0.6549,22.75
406,301996.0,0.5914,0.6549,22.75
407,301999.0,0.0,0.6549,22.75
408,302001.0,0.5914,0.6549,22.75
409,302003.0,0.0,0.6549,22.75
410,302006.0,0.5914,0.6549,22.75
411,302008.0,0.0,0.6549,22.75
412,302010.0,0.5914,0.6549,22.75
413,302012.0,0.0,0.6549,22.75
414,302015.0,0.5914,0.6549,22.75
415,302017.0,0.0,0.6549,22.75
416,302019.0,0.5914,0.6549,22.75
417,302021.0,0.0,0.6549,22.75
418,302024.0,0.5865,0.65,22.75
419,302026.0,0.0,0.65,22.75
420,302028.0,0.5914,0.65,22.75
421,302030.0,0.0,0.65,22.75
422,302033.0,0.5914,0.65,22.75
423,302035.0,0.0,0.65,22.75
424,302038.0,0.5914,0.6549,22.75
425,302040.0,0.0,0.6549,22.75
426,302043.0,0.5914,0.6549,22.75
427,302045.0,0.0,0.6549,22.75
428,302047.0,0.5914,0.6549,22.75
429,302050.0,0.0,0.6549,22.75
430,302052.0,0.5963,0.6598,22.75
431,302054.0,0.0,0.6598,22.75
432,302056.0,0.5914,0.6549,22.75
433,302059.0,0.0,0.6549,22.75
434,302061.0,0.5914,0.6549,22.75
435,302063.0,0.0,0.6549,22.75
436,302066.0,0.5914,0.6549,22.75
437,302068.0,0.0,0.6549,22.75
438,302070.0,0.5914,0.6549,22.75
439,302072.0,0.0,0.6549,22.75
440,302075.0,0.5914,0.6549,22.75
441,302077.0,0.0,0.6549,22.75
442,302080.0,0.5914,0.6549,22.75
443,302082.0,0.0,0.6549,22.75
444,302085.0,0.5963,0.6598,22.75
445,302087.0,0.0,0.6598,22.75
446,302089.0,0.5963,0.6598,22.75
447,302091.0,0.0,0.6598,22.75
448,302094.0,0.5963,0.6598,22.75
449,302096.0,0.0,0.6598,22.75
450,302098.0,0.5914,0.6549,22.75
451,302100.0,0.0,0.6549,22.75
452,302103.0,0.5914,0.65,22.75
453,302105.0,0.0,0.65,22.75
454,302107.0,0.5914,0.65,22.75
455,302110.0,0.0,0.65,22.75
456,302112.0,0.5914,0.6549,22.75
457,302114.0,0.0,0.6549,22.75
458,302116.0,0.5914,0.65,22.75
459,302119.0,0.0,0.65,22.75
460,302121.0,0.5914,0.6549,22.75
461,302124.0,0.0,0.6549,22.75
462,302126.0,0.5914,0.6549,22.75
463,302129.0,0.0,0.6549,22.75
464,302131.0,0.5914,0.6549,22.75
465,302133.0,0.0,0.6549,22.75
466,302136.0,0.5914,0.65,22.75
467,302138.0,0.0,0.65,22.75
468,302140.0,0.5963,0.6598,22.75
469,302142.0,0.0,0.6598,22.75
470,302145.0,0.5914,0.6549,22.75
471,302147.0,0.0,0.6549,22.75
472,302149.0,0.5914,0.65,22.75
473,302151.0,0.0,0.65,22.75
474,302154.0,0.5914,0.6598,22.75
475,302156.0,0.0,0.6598,22.75
476,302158.0,0.5914,0.65,22.75
477,302160.0,0.0,0.65,22.75
478,302163.0,0.5914,0.6598,22.75
479,302166.0,0.0,0.6598,22.75
480,302168.0,0.5914,0.65,22.75
481,302170.0,0.0,0.65,22.75
482,302173.0,0.5914,0.6598,22.75
483,302175.0,0.0,0.6598,22.75
484,302177.0,0.5914,0.6549,22.75
485,302179.0,0.0,0.6549,22.75
486,302182.0,0.5963,0.6598,22.75
487,302184.0,0.0,0.6598,22.75
488,302186.0,0.5914,0.6549,22.75
489,302189.0,0.0,0.6549,22.75
490,302191.0,0.5963,0.6598,22.75
491,302193.0,0.0,0.6598,22.75
492,302195.0,0.5914,0.6549,22.75
493,302198.0,0.0,0.6549,22.75
494,302200.0,0.5914,0.65,22.75
495,302202.0,0.0,0.65,22.75
496,302205.0,0.5914,0.65,22.75
497,302208.0,0.0,0.65,22.75
498,302210.0,0.5914,0.65,22.75
499,302212.0,0.0,0.65,22.75
500,302215.0,0.5914,0.65,22.75
501,302217.0,0.0,0.65,22.75
502,302219.0,0.5963,0.6598,22.75
503,302221.0,0.0,0.6598,22.75
504,302224.0,0.5914,0.65,22.75
505,302226.0,0.0,0.65,22.75
506,302228.0,0.5963,0.6598,22.75
507,302230.0,0.0,0.6598,22.75
508,302233.0,0.5914,0.65,22.75
509,302235.0,0.0,0.65,22.75
510,302237.0,0.5914,0.65,22.75
511,302239.0,0.0,0.65,22.75
512,302242.0,0.5865,0.65,22.75
513,302244.0,0.0,0.65,22.75
514,302246.0,0.5914,0.65,22.75
515,302248.0,0.0,0.65,22.75
516,302252.0,0.5914,0.6549,22.75
517,302254.0,0.0,0.6549,22.75
518,302256.0,0.5963,0.6549,22.75
519,302258.0,0.0,0.6549,22.75
520,302261.0,0.5914,0.6598,22.75
521,302263.0,0.0,0.6598,22.75
522,302265.0,0.5914,0.6549,22.75
523,302268.0,0.0,0.6549,22.75
